"Date","ProductID","ProductName","Category","QuantitySold","PricePerUnit","TotalSales"
"2022-06-06","P178","Product_1","Electronics","5","333.56","1667.8"
"2023-06-10","P158","Product_13","Electronics","8","183.03","1464.24"
"2023-03-23","P122","Product_16","Electronics","2","264.7","529.4"
"2021-11-12","P174","Product_14","Home & Kitchen","14","157.73","2208.22"
"2023-08-02","P152","Product_18","Beauty","6","302.43","1814.58"
"2021-12-14","P137","Product_11","Electronics","9","388.48","3496.32"
"2023-07-17","P124","Product_19","Electronics","10","352.36","3523.6"
"2023-06-05","P171","Product_5","Sports","8","221.93","1775.44"
"2022-11-21","P184","Product_7","Home & Kitchen","4","267.12","1068.48"
"2023-07-26","P134","Product_3","Home & Kitchen","16","388.49","6215.84"
"2022-03-22","P144","Product_20","Clothing","6","124.1","744.6"
"2021-05-29","P181","Product_13","Electronics","10","118.44","1184.4"
"2021-08-07","P177","Product_19","Sports","12","247.64","2971.68"
"2022-10-12","P140","Product_16","Home & Kitchen","4","252.13","1008.52"
"2021-05-29","P148","Product_19","Electronics","19","21.5","408.5"
"2021-10-20","P176","Product_11","Home & Kitchen","4","295.15","1180.6"
"2021-07-22","P176","Product_13","Beauty","15","214.69","3220.35"
"2021-10-04","P189","Product_4","Electronics","10","292.43","2924.3"
"2023-12-05","P191","Product_19","Electronics","18","458.26","8248.68"
"2022-02-17","P174","Product_20","Sports","16","173.23","2771.68"
"2022-03-05","P153","Product_10","Electronics","16","62.84","1005.44"
"2023-11-17","P192","Product_12","Beauty","10","111.19","1111.9"
"2022-05-20","P199","Product_1","Clothing","8","160.2","1281.6"
"2021-09-20","P114","Product_6","Beauty","8","433.1","3464.8"
"2022-11-24","P148","Product_4","Beauty","6","279.05","1674.3"
"2022-06-07","P126","Product_1","Clothing","12","497.59","5971.08"
"2023-04-29","P104","Product_9","Sports","13","149.67","1945.71"
"2021-06-05","P188","Product_19","Sports","15","43.68","655.2"
"2021-05-21","P126","Product_18","Clothing","15","157.58","2363.7"
"2022-09-08","P162","Product_11","Beauty","3","496.37","1489.11"
"2021-01-18","P184","Product_4","Electronics","2","374.12","748.24"
"2021-04-07","P194","Product_19","Sports","11","458.38","5042.18"
"2021-10-20","P199","Product_18","Beauty","6","301.47","1808.82"
"2022-06-18","P143","Product_8","Home & Kitchen","15","144.93","2173.95"
"2022-11-08","P164","Product_4","Home & Kitchen","1","477.67","477.67"
"2022-01-21","P129","Product_15","Sports","8","122.29","978.32"
"2022-05-30","P171","Product_16","Beauty","16","204.59","3273.44"
"2022-10-27","P195","Product_16","Beauty","16","153.76","2460.16"
"2023-07-05","P131","Product_8","Sports","2","325.29","650.58"
"2021-07-12","P162","Product_1","Home & Kitchen","1","214.82","214.82"
"2022-05-25","P196","Product_18","Beauty","9","478.98","4310.82"
"2021-04-12","P191","Product_8","Sports","18","484.04","8712.72"
"2023-01-19","P194","Product_10","Home & Kitchen","14","57.49","804.86"
"2023-08-03","P161","Product_11","Sports","15","464.88","6973.2"
"2023-02-06","P131","Product_8","Beauty","1","401.02","401.02"
"2022-04-07","P197","Product_11","Electronics","6","359.05","2154.3"
"2022-01-16","P114","Product_13","Home & Kitchen","6","187.77","1126.62"
"2022-08-19","P117","Product_4","Beauty","14","342.98","4801.72"
"2021-04-02","P119","Product_7","Home & Kitchen","4","407.23","1628.92"
"2022-06-20","P193","Product_6","Sports","14","416.91","5836.74"
"2022-05-31","P134","Product_17","Electronics","4","404.83","1619.32"
"2021-09-20","P198","Product_18","Beauty","9","166.81","1501.29"
"2021-05-20","P140","Product_20","Clothing","4","100.66","402.64"
"2023-05-21","P116","Product_14","Beauty","10","276.45","2764.5"
"2022-03-05","P199","Product_19","Sports","12","134.57","1614.84"
"2022-12-13","P105","Product_3","Beauty","4","394.64","1578.56"
"2021-01-10","P172","Product_14","Electronics","12","31.89","382.68"
"2023-08-22","P187","Product_15","Clothing","12","218.45","2621.4"
"2023-08-30","P173","Product_1","Beauty","11","391.51","4306.61"
"2021-09-06","P190","Product_5","Sports","11","49.47","544.17"
"2021-08-08","P164","Product_1","Beauty","5","346.62","1733.1"
"2023-05-17","P148","Product_6","Home & Kitchen","13","123.22","1601.86"
"2023-06-01","P121","Product_18","Beauty","3","72.42","217.26"
"2022-06-09","P148","Product_4","Sports","6","160.86","965.16"
"2023-11-23","P159","Product_17","Beauty","16","19.47","311.52"
"2022-12-07","P105","Product_15","Home & Kitchen","13","318.71","4143.23"
"2023-12-13","P132","Product_19","Electronics","18","173.13","3116.34"
"2021-04-16","P159","Product_11","Clothing","16","496.92","7950.72"
"2022-08-29","P147","Product_15","Sports","10","57.94","579.4"
"2022-02-27","P180","Product_9","Electronics","9","448.49","4036.41"
"2022-12-29","P139","Product_1","Beauty","4","254","1016"
"2022-03-16","P149","Product_8","Home & Kitchen","15","67.67","1015.05"
"2021-02-15","P178","Product_19","Clothing","17","429.5","7301.5"
"2022-09-21","P155","Product_14","Home & Kitchen","7","64.41","450.87"
"2021-02-06","P166","Product_11","Clothing","2","326.47","652.94"
"2022-12-09","P108","Product_10","Electronics","16","130.16","2082.56"
"2021-06-22","P153","Product_19","Beauty","12","230.07","2760.84"
"2021-07-24","P160","Product_9","Electronics","8","290.78","2326.24"
"2022-04-12","P195","Product_18","Electronics","9","460.64","4145.76"
"2022-05-27","P138","Product_15","Home & Kitchen","4","149.41","597.64"
"2022-04-08","P131","Product_17","Electronics","12","199.97","2399.64"
"2023-08-01","P102","Product_8","Beauty","8","107.8","862.4"
"2021-08-30","P153","Product_14","Beauty","10","178.37","1783.7"
"2023-01-30","P137","Product_14","Clothing","14","71.65","1003.1"
"2022-11-22","P177","Product_9","Electronics","7","278.56","1949.92"
"2021-01-11","P157","Product_13","Home & Kitchen","8","284.02","2272.16"
"2023-08-05","P173","Product_20","Sports","9","315.45","2839.05"
"2022-05-20","P175","Product_11","Clothing","6","122.87","737.22"
"2021-08-30","P161","Product_7","Beauty","7","221.85","1552.95"
"2022-10-06","P149","Product_4","Sports","4","30.3","121.2"
"2021-02-11","P187","Product_8","Electronics","8","29.73","237.84"
"2022-04-10","P142","Product_15","Electronics","19","161.64","3071.16"
"2021-10-05","P193","Product_5","Electronics","12","249.68","2996.16"
"2023-06-17","P144","Product_2","Home & Kitchen","19","349.56","6641.64"
"2021-09-01","P177","Product_8","Electronics","18","381.75","6871.5"
"2021-05-02","P116","Product_8","Sports","12","206.87","2482.44"
"2022-10-17","P144","Product_14","Beauty","2","380.25","760.5"
"2023-03-07","P139","Product_18","Electronics","17","366.53","6231.01"
"2022-12-05","P173","Product_7","Sports","15","319.91","4798.65"
"2023-04-10","P158","Product_14","Clothing","11","79.4","873.4"
"2023-09-24","P118","Product_3","Clothing","11","150.75","1658.25"
"2021-08-04","P166","Product_1","Electronics","17","271.6","4617.2"
"2022-10-15","P126","Product_14","Clothing","16","408.83","6541.28"
"2022-06-12","P139","Product_13","Electronics","2","207.62","415.24"
"2021-07-25","P110","Product_16","Electronics","11","483.86","5322.46"
"2023-12-11","P158","Product_6","Electronics","1","336.05","336.05"
"2023-05-23","P117","Product_19","Home & Kitchen","16","163.4","2614.4"
"2022-07-13","P132","Product_19","Home & Kitchen","17","285.1","4846.7"
"2023-07-07","P114","Product_14","Beauty","9","193.79","1744.11"
"2021-09-19","P121","Product_5","Home & Kitchen","10","456.87","4568.7"
"2021-05-09","P146","Product_20","Electronics","12","33.69","404.28"
"2021-05-25","P165","Product_6","Sports","1","122.17","122.17"
"2022-01-12","P190","Product_6","Clothing","18","57.32","1031.76"
"2021-06-24","P161","Product_3","Electronics","8","404.75","3238"
"2021-11-11","P174","Product_4","Clothing","3","103.63","310.89"
"2023-01-14","P105","Product_2","Sports","7","374","2618"
"2023-10-14","P170","Product_17","Home & Kitchen","4","285.18","1140.72"
"2021-10-25","P176","Product_9","Home & Kitchen","14","416.81","5835.34"
"2021-02-13","P123","Product_18","Home & Kitchen","12","497.52","5970.24"
"2022-08-08","P186","Product_7","Clothing","12","85.58","1026.96"
"2022-05-28","P191","Product_2","Beauty","6","83.7","502.2"
"2022-02-15","P153","Product_10","Clothing","17","321.75","5469.75"
"2022-07-06","P181","Product_2","Sports","17","27.79","472.43"
"2023-07-06","P125","Product_19","Electronics","14","410.53","5747.42"
"2022-01-28","P134","Product_9","Beauty","9","194.55","1750.95"
"2022-11-20","P101","Product_1","Beauty","7","205.48","1438.36"
"2023-03-18","P180","Product_10","Beauty","13","290.3","3773.9"
"2021-03-01","P175","Product_6","Beauty","11","177.63","1953.93"
"2022-04-29","P144","Product_10","Home & Kitchen","5","157.12","785.6"
"2022-11-24","P100","Product_14","Sports","9","110.43","993.87"
"2022-11-05","P184","Product_19","Electronics","10","362.22","3622.2"
"2021-12-13","P181","Product_9","Sports","16","386.62","6185.92"
"2023-01-06","P140","Product_1","Home & Kitchen","1","307.97","307.97"
"2021-01-24","P142","Product_10","Clothing","8","125.66","1005.28"
"2023-03-22","P112","Product_8","Beauty","6","350.43","2102.58"
"2023-07-15","P182","Product_15","Home & Kitchen","7","87.35","611.45"
"2022-09-07","P124","Product_6","Clothing","16","440.36","7045.76"
"2022-06-08","P111","Product_15","Electronics","13","228.7","2973.1"
"2021-11-30","P169","Product_2","Clothing","1","243.17","243.17"
"2023-05-25","P148","Product_13","Electronics","19","110.03","2090.57"
"2022-06-26","P105","Product_18","Electronics","18","311.6","5608.8"
"2022-04-02","P149","Product_16","Clothing","8","492.67","3941.36"
"2021-09-10","P191","Product_4","Home & Kitchen","2","298.66","597.32"
"2021-10-03","P173","Product_9","Beauty","13","329.65","4285.45"
"2022-03-13","P136","Product_11","Beauty","17","151.36","2573.12"
"2021-11-07","P131","Product_2","Clothing","19","169.67","3223.73"
"2021-07-04","P116","Product_16","Beauty","8","106.21","849.68"
"2022-07-02","P171","Product_10","Clothing","9","262.15","2359.35"
"2022-08-11","P112","Product_18","Sports","9","82.51","742.59"
"2021-08-28","P144","Product_20","Clothing","17","313.06","5322.02"
"2022-04-14","P171","Product_1","Home & Kitchen","15","238","3570"
"2022-02-02","P126","Product_6","Beauty","15","315.91","4738.65"
"2023-08-26","P188","Product_4","Clothing","8","44.65","357.2"
"2021-09-18","P124","Product_7","Home & Kitchen","5","443.19","2215.95"
"2022-09-23","P183","Product_15","Clothing","17","195.5","3323.5"
"2021-02-13","P196","Product_7","Beauty","7","111.4","779.8"
"2023-11-03","P195","Product_5","Electronics","11","255.38","2809.18"
"2021-05-01","P166","Product_10","Home & Kitchen","7","465.61","3259.27"
"2021-10-16","P152","Product_17","Beauty","5","350.2","1751"
"2022-08-30","P182","Product_20","Beauty","17","176.64","3002.88"
"2022-10-02","P120","Product_14","Home & Kitchen","3","158.88","476.64"
"2021-05-02","P155","Product_2","Clothing","16","334.03","5344.48"
"2021-04-30","P196","Product_6","Beauty","16","53.51","856.16"
"2023-11-18","P181","Product_9","Home & Kitchen","15","189.05","2835.75"
"2023-06-04","P102","Product_16","Clothing","16","244.55","3912.8"
"2022-01-24","P135","Product_2","Home & Kitchen","8","382.65","3061.2"
"2023-04-13","P132","Product_16","Sports","16","169.5","2712"
"2021-04-15","P110","Product_14","Clothing","15","398.15","5972.25"
"2021-12-02","P100","Product_17","Electronics","11","393.52","4328.72"
"2022-05-19","P157","Product_10","Sports","5","19.54","97.7"
"2022-12-05","P137","Product_1","Home & Kitchen","10","103.3","1033"
"2023-05-17","P135","Product_19","Electronics","9","330.16","2971.44"
"2023-08-03","P199","Product_9","Clothing","12","253.06","3036.72"
"2021-06-02","P146","Product_8","Beauty","4","23.54","94.16"
"2021-09-21","P105","Product_12","Sports","13","186.23","2420.99"
"2021-09-05","P153","Product_19","Clothing","3","316.63","949.89"
"2023-07-30","P197","Product_17","Electronics","3","495.93","1487.79"
"2023-07-03","P104","Product_17","Clothing","14","111.37","1559.18"
"2023-08-03","P179","Product_18","Electronics","19","84.83","1611.77"
"2021-03-17","P105","Product_6","Clothing","16","188.54","3016.64"
"2022-11-12","P125","Product_17","Sports","2","279.95","559.9"
"2022-02-09","P177","Product_13","Clothing","5","335.6","1678"
"2021-11-29","P100","Product_6","Electronics","5","186.8","934"
"2023-04-14","P118","Product_20","Beauty","18","121.94","2194.92"
"2021-04-05","P111","Product_15","Beauty","12","12.56","150.72"
"2023-02-06","P125","Product_11","Home & Kitchen","13","99.89","1298.57"
"2021-04-24","P165","Product_12","Home & Kitchen","3","59.03","177.09"
"2021-01-27","P182","Product_20","Electronics","19","128.63","2443.97"
"2023-10-05","P150","Product_18","Beauty","10","168.06","1680.6"
"2021-03-17","P152","Product_18","Beauty","5","48.58","242.9"
"2023-07-13","P189","Product_12","Clothing","12","208.86","2506.32"
"2021-10-20","P140","Product_12","Beauty","10","92.14","921.4"
"2021-09-24","P113","Product_19","Home & Kitchen","7","294.87","2064.09"
"2023-02-05","P112","Product_12","Electronics","18","195.16","3512.88"
"2023-10-21","P182","Product_11","Sports","19","323.43","6145.17"
"2021-11-06","P130","Product_5","Home & Kitchen","16","390.32","6245.12"
"2023-03-21","P140","Product_20","Clothing","13","51.5","669.5"
"2022-03-28","P110","Product_19","Home & Kitchen","7","197.41","1381.87"
"2023-06-13","P180","Product_3","Electronics","19","489.11","9293.09"
"2023-06-02","P122","Product_20","Beauty","17","11.13","189.21"
"2021-05-17","P122","Product_1","Sports","12","234.87","2818.44"
"2021-08-22","P168","Product_13","Electronics","1","239.77","239.77"
"2022-08-02","P130","Product_1","Home & Kitchen","7","413.62","2895.34"
"2023-04-28","P190","Product_15","Home & Kitchen","7","152.21","1065.47"
"2021-01-02","P162","Product_19","Clothing","3","390.26","1170.78"
"2023-08-22","P167","Product_8","Clothing","13","11.08","144.04"
"2022-06-04","P178","Product_17","Electronics","19","250.47","4758.93"
"2023-10-16","P177","Product_14","Beauty","1","166.47","166.47"
"2022-04-27","P111","Product_13","Clothing","10","406","4060"
"2023-04-30","P155","Product_10","Home & Kitchen","18","207.44","3733.92"
"2021-12-18","P172","Product_13","Home & Kitchen","11","44.24","486.64"
"2023-06-22","P165","Product_8","Clothing","5","357.11","1785.55"
"2022-04-17","P129","Product_19","Clothing","5","16.48","82.4"
"2021-01-19","P165","Product_11","Sports","19","173.86","3303.34"
"2023-06-11","P191","Product_15","Beauty","6","254.18","1525.08"
"2022-10-03","P142","Product_1","Sports","15","373.45","5601.75"
"2022-07-04","P134","Product_19","Electronics","11","163.4","1797.4"
"2021-04-21","P165","Product_15","Sports","19","61.01","1159.19"
"2022-05-26","P148","Product_10","Beauty","3","414.38","1243.14"
"2022-03-11","P156","Product_4","Clothing","4","14.81","59.24"
"2022-06-22","P113","Product_1","Home & Kitchen","9","437.83","3940.47"
"2021-06-06","P172","Product_15","Sports","19","62.18","1181.42"
"2022-04-12","P100","Product_18","Beauty","5","71.59","357.95"
"2023-05-27","P183","Product_13","Clothing","8","91.45","731.6"
"2021-08-20","P196","Product_19","Home & Kitchen","11","82.69","909.59"
"2022-07-01","P152","Product_11","Sports","4","399.44","1597.76"
"2021-03-01","P110","Product_9","Beauty","16","407.38","6518.08"
"2021-01-23","P144","Product_1","Clothing","15","93.04","1395.6"
"2023-09-25","P137","Product_13","Electronics","14","65.13","911.82"
"2023-07-17","P169","Product_4","Sports","4","290.52","1162.08"
"2022-09-15","P194","Product_17","Home & Kitchen","4","352.86","1411.44"
"2021-01-14","P107","Product_13","Home & Kitchen","7","283.93","1987.51"
"2022-11-03","P106","Product_12","Sports","3","23.57","70.71"
"2021-12-29","P147","Product_1","Electronics","6","385.38","2312.28"
"2022-10-31","P123","Product_20","Beauty","4","359.95","1439.8"
"2023-06-05","P112","Product_15","Home & Kitchen","4","361.46","1445.84"
"2022-12-24","P131","Product_11","Beauty","8","111.53","892.24"
"2022-04-02","P145","Product_3","Home & Kitchen","19","44.44","844.36"
"2021-01-07","P166","Product_17","Sports","3","498.67","1496.01"
"2021-09-30","P104","Product_18","Beauty","17","244.12","4150.04"
"2023-12-08","P196","Product_1","Home & Kitchen","8","365.86","2926.88"
"2023-06-09","P142","Product_9","Beauty","11","57.24","629.64"
"2022-12-07","P170","Product_19","Home & Kitchen","14","257.42","3603.88"
"2023-04-16","P130","Product_3","Home & Kitchen","17","257.01","4369.17"
"2021-04-15","P173","Product_18","Home & Kitchen","6","70.2","421.2"
"2023-10-04","P128","Product_16","Clothing","9","182.29","1640.61"
"2021-01-22","P140","Product_1","Home & Kitchen","12","446.82","5361.84"
"2023-11-06","P111","Product_18","Electronics","2","348.21","696.42"
"2021-03-09","P186","Product_18","Sports","7","368.52","2579.64"
"2021-05-22","P196","Product_8","Sports","6","440.36","2642.16"
